Country/Region,Date,Cases
Iran,2022-11-07,7558502
Iraq,2022-11-07,2461857
Ireland,2022-11-07,1673665
Israel,2022-11-07,4689152
Italy,2022-11-07,23642011
Jamaica,2022-11-07,152236
Japan,2022-11-07,22733994
Jordan,2022-11-07,1746997
Kazakhstan,2022-11-07,1485203
Kenya,2022-11-07,339788
Kiribati,2022-11-07,3430
"Korea, North",2022-11-07,1
"Korea, South",2022-11-07,25919183
Kosovo,2022-11-07,272183
Kuwait,2022-11-07,662359
Kyrgyzstan,2022-11-07,206464
Laos,2022-11-07,216295
Latvia,2022-11-07,954953
Lebanon,2022-11-07,1219141
Lesotho,2022-11-07,34490
Liberia,2022-11-07,7998
Libya,2022-11-07,507060
Liechtenstein,2022-11-07,20687
Lithuania,2022-11-07,1269806
Luxembourg,2022-11-07,303214
MS Zaandam,2022-11-07,9
Madagascar,2022-11-07,66788
Malawi,2022-11-07,88073
Malaysia,2022-11-07,4929972
Maldives,2022-11-07,185454
Mali,2022-11-07,32738
Malta,2022-11-07,115489
Marshall Islands,2022-11-07,15389
Mauritania,2022-11-07,63400
Mauritius,2022-11-07,266489
Mexico,2022-11-07,7113429
Micronesia,2022-11-07,22203
Moldova,2022-11-07,593816
Monaco,2022-11-07,15005
Mongolia,2022-11-07,985652
Montenegro,2022-11-07,283117
Morocco,2022-11-07,1266009
Mozambique,2022-11-07,230475
Namibia,2022-11-07,169946
Nauru,2022-11-07,4611
Nepal,2022-11-07,1000749
Netherlands,2022-11-07,43379
Netherlands,2022-11-07,11467
Netherlands,2022-11-07,45489
Netherlands,2022-11-07,10931
Netherlands,2022-11-07,8521599
New Zealand,2022-11-07,6389
New Zealand,2022-11-07,85
New Zealand,2022-11-07,1872459
Nicaragua,2022-11-07,15186
Niger,2022-11-07,9428
Nigeria,2022-11-07,266192
North Macedonia,2022-11-07,344146
Norway,2022-11-07,1465824
Oman,2022-11-07,398775
Pakistan,2022-11-07,1574407
Palau,2022-11-07,5530
Panama,2022-11-07,991251
Papua New Guinea,2022-11-07,45629
Paraguay,2022-11-07,717980
Peru,2022-11-07,4161769
Philippines,2022-11-07,4011026
Poland,2022-11-07,6343905
Portugal,2022-11-07,5527261
Qatar,2022-11-07,471816
Romania,2022-11-07,3289442
Russia,2022-11-07,21163061
Rwanda,2022-11-07,132584
Saint Kitts and Nevis,2022-11-07,6549
Saint Lucia,2022-11-07,29654
Saint Vincent and the Grenadines,2022-11-07,9459
Samoa,2022-11-07,15949
San Marino,2022-11-07,21681
Sao Tome and Principe,2022-11-07,6270
Saudi Arabia,2022-11-07,823834
Senegal,2022-11-07,88817
Serbia,2022-11-07,2409415
Seychelles,2022-11-07,49380
Sierra Leone,2022-11-07,7754
Singapore,2022-11-07,2125004
Slovakia,2022-11-07,2645192
Slovenia,2022-11-07,1238191
Solomon Islands,2022-11-07,21544
Somalia,2022-11-07,27254
South Africa,2022-11-07,4030660
South Sudan,2022-11-07,18325
Spain,2022-11-07,13529643
Sri Lanka,2022-11-07,671334
Sudan,2022-11-07,63518
Summer Olympics 2020,2022-11-07,865
Suriname,2022-11-07,81228
Sweden,2022-11-07,2614997
Switzerland,2022-11-07,4255891
Syria,2022-11-07,57371
Taiwan*,2022-11-07,7904094
Tajikistan,2022-11-07,17786
Tanzania,2022-11-07,40054
Thailand,2022-11-07,4695207
Timor-Leste,2022-11-07,23305
Togo,2022-11-07,39312
Tonga,2022-11-07,16182
Trinidad and Tobago,2022-11-07,184854
Tunisia,2022-11-07,1146593
Turkey,2022-11-07,16919638
Tuvalu,2022-11-07,163
US,2022-11-07,97778436
Uganda,2022-11-07,169473
Ukraine,2022-11-07,5617842
United Arab Emirates,2022-11-07,1039613
United Kingdom,2022-11-07,3904
United Kingdom,2022-11-07,18428
United Kingdom,2022-11-07,7305
United Kingdom,2022-11-07,31096
United Kingdom,2022-11-07,0
United Kingdom,2022-11-07,1930
United Kingdom,2022-11-07,20121
United Kingdom,2022-11-07,32466
United Kingdom,2022-11-07,38008
United Kingdom,2022-11-07,62014
United Kingdom,2022-11-07,1403
United Kingdom,2022-11-07,4
United Kingdom,2022-11-07,2045
United Kingdom,2022-11-07,6431
United Kingdom,2022-11-07,23930037
Uruguay,2022-11-07,991219
Uzbekistan,2022-11-07,244827
Vanuatu,2022-11-07,11981
Venezuela,2022-11-07,546110
Vietnam,2022-11-07,11506214
West Bank and Gaza,2022-11-07,703036
Winter Olympics 2022,2022-11-07,535
Yemen,2022-11-07,11945
Zambia,2022-11-07,333685
Zimbabwe,2022-11-07,257893
Afghanistan,2022-11-08,203942
Albania,2022-11-08,333071
Algeria,2022-11-08,270891
Andorra,2022-11-08,46588
Angola,2022-11-08,103131
Antarctica,2022-11-08,11
Antigua and Barbuda,2022-11-08,9106
Argentina,2022-11-08,9720232
Armenia,2022-11-08,445397
Australia,2022-11-08,209414
Australia,2022-11-08,3561735
Australia,2022-11-08,98763
Australia,2022-11-08,1668438
Australia,2022-11-08,784599
Australia,2022-11-08,253950
Australia,2022-11-08,2668400
Australia,2022-11-08,1181640
Austria,2022-11-08,5472671
Azerbaijan,2022-11-08,823577
Bahamas,2022-11-08,37416
Bahrain,2022-11-08,692378
Bangladesh,2022-11-08,2035930
Barbados,2022-11-08,103424
Belarus,2022-11-08,994037
Belgium,2022-11-08,4619721
Belize,2022-11-08,68972
Benin,2022-11-08,27912
Bhutan,2022-11-08,62430
Bolivia,2022-11-08,1109652
Bosnia and Herzegovina,2022-11-08,400119
Botswana,2022-11-08,326344
Brazil,2022-11-08,34855492
Brunei,2022-11-08,241044
Bulgaria,2022-11-08,1281924
Burkina Faso,2022-11-08,21631
Burma,2022-11-08,632391
Burundi,2022-11-08,50574
Cabo Verde,2022-11-08,62566
Cambodia,2022-11-08,137996
Cameroon,2022-11-08,123993
Canada,2022-11-08,614234
Canada,2022-11-08,387936
Canada,2022-11-08,0
Canada,2022-11-08,13
Canada,2022-11-08,151730
Canada,2022-11-08,80715
Canada,2022-11-08,52802
Canada,2022-11-08,11511
Canada,2022-11-08,130534
Canada,2022-11-08,3531
Canada,2022-11-08,1518134
Canada,2022-11-08,53888
Canada,2022-11-08,1234477
Canada,2022-11-08,13
Canada,2022-11-08,146888
Canada,2022-11-08,4983
Central African Republic,2022-11-08,15289
Chad,2022-11-08,7631
Chile,2022-11-08,4803251
China,2022-11-08,1539
China,2022-11-08,5069
China,2022-11-08,1797
China,2022-11-08,5336
China,2022-11-08,1401
China,2022-11-08,14265
China,2022-11-08,2348
China,2022-11-08,961
China,2022-11-08,8983
China,2022-11-08,2038
China,2022-11-08,3562
China,2022-11-08,3970
China,2022-11-08,1957542
China,2022-11-08,68444
China,2022-11-08,1803
China,2022-11-08,5477
China,2022-11-08,2772
China,2022-11-08,1501
China,2022-11-08,40329
China,2022-11-08,2049
China,2022-11-08,795
China,2022-11-08,225
China,2022-11-08,290
China,2022-11-08,4205
China,2022-11-08,3241
China,2022-11-08,64323
China,2022-11-08,1640
China,2022-11-08,6464
China,2022-11-08,2504
China,2022-11-08,1462
China,2022-11-08,801917
China,2022-11-08,2029
China,2022-11-08,2748
China,2022-11-08,3586
Colombia,2022-11-08,6310332
Comoros,2022-11-08,8879
Congo (Brazzaville),2022-11-08,24837
Congo (Kinshasa),2022-11-08,93219
Costa Rica,2022-11-08,1138416
Cote d'Ivoire,2022-11-08,87839
Croatia,2022-11-08,1248864
Cuba,2022-11-08,1111300
Cyprus,2022-11-08,602662
Czechia,2022-11-08,4521430
Denmark,2022-11-08,34658
Denmark,2022-11-08,11971
Denmark,2022-11-08,3339619
Diamond Princess,2022-11-08,712
Djibouti,2022-11-08,15690
Dominica,2022-11-08,15760
Dominican Republic,2022-11-08,647653
Ecuador,2022-11-08,1009044
Egypt,2022-11-08,515645
El Salvador,2022-11-08,201785
Equatorial Guinea,2022-11-08,17178
Eritrea,2022-11-08,10189
Estonia,2022-11-08,607300
Eswatini,2022-11-08,73618
Ethiopia,2022-11-08,494106
Fiji,2022-11-08,68270
Finland,2022-11-08,1360721
France,2022-11-08,94259
France,2022-11-08,76764
France,2022-11-08,196270
France,2022-11-08,223728
France,2022-11-08,40339
France,2022-11-08,74441
France,2022-11-08,478346
France,2022-11-08,5323
France,2022-11-08,3231
France,2022-11-08,12026
France,2022-11-08,3415
France,2022-11-08,36024351
Gabon,2022-11-08,48945
Gambia,2022-11-08,12580
Georgia,2022-11-08,1785138
Germany,2022-11-08,35884834
Ghana,2022-11-08,170894
Greece,2022-11-08,5250288
Grenada,2022-11-08,19604
Guatemala,2022-11-08,1143218
Guinea,2022-11-08,38122
Guinea-Bissau,2022-11-08,8848
Guyana,2022-11-08,71453
Haiti,2022-11-08,33828
Holy See,2022-11-08,29
Honduras,2022-11-08,457196
Hungary,2022-11-08,2141513
Iceland,2022-11-08,206803
India,2022-11-08,44660293
Indonesia,2022-11-08,6531721
Iran,2022-11-08,7558593
Iraq,2022-11-08,2461857
Ireland,2022-11-08,1673665
Israel,2022-11-08,4692154
Italy,2022-11-08,23642011
Jamaica,2022-11-08,152306
Japan,2022-11-08,22815395
Jordan,2022-11-08,1746997
Kazakhstan,2022-11-08,1485203
Kenya,2022-11-08,339788
Kiribati,2022-11-08,3430
"Korea, North",2022-11-08,1
"Korea, South",2022-11-08,25981655
Kosovo,2022-11-08,272183
Kuwait,2022-11-08,662359
Kyrgyzstan,2022-11-08,206464
Laos,2022-11-08,216303
Latvia,2022-11-08,955436
Lebanon,2022-11-08,1219141
Lesotho,2022-11-08,34490
Liberia,2022-11-08,7998
Libya,2022-11-08,507060
Liechtenstein,2022-11-08,20709
Lithuania,2022-11-08,1270349
Luxembourg,2022-11-08,303464
MS Zaandam,2022-11-08,9
Madagascar,2022-11-08,66788
Malawi,2022-11-08,88099
Malaysia,2022-11-08,4933753
Maldives,2022-11-08,185454
Mali,2022-11-08,32739
Malta,2022-11-08,115512
Marshall Islands,2022-11-08,15389
Mauritania,2022-11-08,63403
Mauritius,2022-11-08,266489
Mexico,2022-11-08,7113429
Micronesia,2022-11-08,22203
Moldova,2022-11-08,594163
Monaco,2022-11-08,15027
Mongolia,2022-11-08,986190
Montenegro,2022-11-08,283146
Morocco,2022-11-08,1266104
Mozambique,2022-11-08,230475
Namibia,2022-11-08,169946
Nauru,2022-11-08,4611
Nepal,2022-11-08,1000759
Netherlands,2022-11-08,43379
Netherlands,2022-11-08,11467
Netherlands,2022-11-08,45489
Netherlands,2022-11-08,10931
Netherlands,2022-11-08,8525247
New Zealand,2022-11-08,6389
New Zealand,2022-11-08,85
New Zealand,2022-11-08,1872459
Nicaragua,2022-11-08,15186
Niger,2022-11-08,9430
Nigeria,2022-11-08,266192
North Macedonia,2022-11-08,344146
Norway,2022-11-08,1465992
Oman,2022-11-08,398775
Pakistan,2022-11-08,1574432
Palau,2022-11-08,5530
Panama,2022-11-08,991251
Papua New Guinea,2022-11-08,45638
Paraguay,2022-11-08,717980
Peru,2022-11-08,4163326
Philippines,2022-11-08,4011625
Poland,2022-11-08,6344651
Portugal,2022-11-08,5527261
Qatar,2022-11-08,472226
Romania,2022-11-08,3290030
Russia,2022-11-08,21167353
Rwanda,2022-11-08,132611
Saint Kitts and Nevis,2022-11-08,6549
Saint Lucia,2022-11-08,29654
Saint Vincent and the Grenadines,2022-11-08,9459
Samoa,2022-11-08,15949
San Marino,2022-11-08,21723
Sao Tome and Principe,2022-11-08,6275
Saudi Arabia,2022-11-08,824003
Senegal,2022-11-08,88817
Serbia,2022-11-08,2410231
Seychelles,2022-11-08,49380
Sierra Leone,2022-11-08,7754
Singapore,2022-11-08,2128572
Slovakia,2022-11-08,2645588
Slovenia,2022-11-08,1239383
Solomon Islands,2022-11-08,21544
Somalia,2022-11-08,27254
South Africa,2022-11-08,4031096
South Sudan,2022-11-08,18325
Spain,2022-11-08,13529643
Sri Lanka,2022-11-08,671350
Sudan,2022-11-08,63558
Summer Olympics 2020,2022-11-08,865
Suriname,2022-11-08,81228
Sweden,2022-11-08,2614997
Switzerland,2022-11-08,4276848
Syria,2022-11-08,57372
Taiwan*,2022-11-08,7929052
Tajikistan,2022-11-08,17786
Tanzania,2022-11-08,40054
Thailand,2022-11-08,4695207
Timor-Leste,2022-11-08,23310
Togo,2022-11-08,39314
Tonga,2022-11-08,16182
Trinidad and Tobago,2022-11-08,184949
Tunisia,2022-11-08,1146702
Turkey,2022-11-08,16919638
Tuvalu,2022-11-08,163
US,2022-11-08,97809892
Uganda,2022-11-08,169473
Ukraine,2022-11-08,5617870
United Arab Emirates,2022-11-08,1039867
United Kingdom,2022-11-08,3904
United Kingdom,2022-11-08,18428
United Kingdom,2022-11-08,7305
United Kingdom,2022-11-08,31096
United Kingdom,2022-11-08,0
United Kingdom,2022-11-08,1930
United Kingdom,2022-11-08,20121
United Kingdom,2022-11-08,32466
United Kingdom,2022-11-08,38008
United Kingdom,2022-11-08,62014
United Kingdom,2022-11-08,1403
United Kingdom,2022-11-08,4
United Kingdom,2022-11-08,2115
United Kingdom,2022-11-08,6431
United Kingdom,2022-11-08,23930037
Uruguay,2022-11-08,991219
Uzbekistan,2022-11-08,244864
Vanuatu,2022-11-08,11981
Venezuela,2022-11-08,546122
Vietnam,2022-11-08,11506656
West Bank and Gaza,2022-11-08,703036
Winter Olympics 2022,2022-11-08,535
Yemen,2022-11-08,11945
Zambia,2022-11-08,333685
Zimbabwe,2022-11-08,257893
Afghanistan,2022-11-09,204094
Albania,2022-11-09,333088
Algeria,2022-11-09,270906
Andorra,2022-11-09,46664
Angola,2022-11-09,103131
Antarctica,2022-11-09,11
Antigua and Barbuda,2022-11-09,9106
Argentina,2022-11-09,9720232
Armenia,2022-11-09,445397
Australia,2022-11-09,209414
Australia,2022-11-09,3561735
Australia,2022-11-09,98763
Australia,2022-11-09,1668438
Australia,2022-11-09,784599
Australia,2022-11-09,253950
Australia,2022-11-09,2671457
Australia,2022-11-09,1181640
Austria,2022-11-09,5477350
Azerbaijan,2022-11-09,823584
Bahamas,2022-11-09,37416
Bahrain,2022-11-09,692639
Bangladesh,2022-11-09,2035992
Barbados,2022-11-09,103424
Belarus,2022-11-09,994037
Belgium,2022-11-09,4619721
Belize,2022-11-09,68972
Benin,2022-11-09,27912
Bhutan,2022-11-09,62430
Bolivia,2022-11-09,1109730
Bosnia and Herzegovina,2022-11-09,400129
Botswana,2022-11-09,326344
Brazil,2022-11-09,34855492
Brunei,2022-11-09,244599
Bulgaria,2022-11-09,1282284
Burkina Faso,2022-11-09,21631
Burma,2022-11-09,632461
Burundi,2022-11-09,50574
Cabo Verde,2022-11-09,62619
Cambodia,2022-11-09,137996
Cameroon,2022-11-09,123993
Canada,2022-11-09,615359
Canada,2022-11-09,387936
Canada,2022-11-09,0
Canada,2022-11-09,13
Canada,2022-11-09,151730
Canada,2022-11-09,80715
Canada,2022-11-09,52802
Canada,2022-11-09,11511
Canada,2022-11-09,130534
Canada,2022-11-09,3531
Canada,2022-11-09,1518134
Canada,2022-11-09,53888
Canada,2022-11-09,1235376
Canada,2022-11-09,13
Canada,2022-11-09,146888
Canada,2022-11-09,4984
Central African Republic,2022-11-09,15289
Chad,2022-11-09,7631
Chile,2022-11-09,4810774
China,2022-11-09,1539
China,2022-11-09,5107
China,2022-11-09,1797
China,2022-11-09,5354
China,2022-11-09,1401
China,2022-11-09,14779
China,2022-11-09,2348
China,2022-11-09,962
China,2022-11-09,8983
China,2022-11-09,2038
China,2022-11-09,3562
China,2022-11-09,3970
China,2022-11-09,1962610
China,2022-11-09,68444
China,2022-11-09,1803
China,2022-11-09,5586
China,2022-11-09,2775
China,2022-11-09,1501
China,2022-11-09,40329
China,2022-11-09,2055
China,2022-11-09,795
China,2022-11-09,225
China,2022-11-09,291
China,2022-11-09,4218
China,2022-11-09,3247
China,2022-11-09,64326
China,2022-11-09,1675
China,2022-11-09,6514
China,2022-11-09,2504
China,2022-11-09,1463
China,2022-11-09,815954
China,2022-11-09,2029
China,2022-11-09,2764
China,2022-11-09,3590
Colombia,2022-11-09,6310332
Comoros,2022-11-09,8879
Congo (Brazzaville),2022-11-09,24837
Congo (Kinshasa),2022-11-09,93219
Costa Rica,2022-11-09,1138416
Cote d'Ivoire,2022-11-09,87839
Croatia,2022-11-09,1249239
Cuba,2022-11-09,1111303
Cyprus,2022-11-09,602662
Czechia,2022-11-09,4522444
Denmark,2022-11-09,34658
Denmark,2022-11-09,11971
Denmark,2022-11-09,3340269
Diamond Princess,2022-11-09,712
Djibouti,2022-11-09,15690
Dominica,2022-11-09,15760
Dominican Republic,2022-11-09,647653
Ecuador,2022-11-09,1009388
Egypt,2022-11-09,515645
El Salvador,2022-11-09,201785
Equatorial Guinea,2022-11-09,17178
Eritrea,2022-11-09,10189
Estonia,2022-11-09,607844
Eswatini,2022-11-09,73618
Ethiopia,2022-11-09,494119
Fiji,2022-11-09,68270
Finland,2022-11-09,1360721
France,2022-11-09,94259
France,2022-11-09,76797
France,2022-11-09,196270
France,2022-11-09,223728
France,2022-11-09,40339
France,2022-11-09,74577
France,2022-11-09,478346
France,2022-11-09,5323
France,2022-11-09,3231
France,2022-11-09,12026
France,2022-11-09,3415
France,2022-11-09,36053053
Gabon,2022-11-09,48945
Gambia,2022-11-09,12580
Georgia,2022-11-09,1785138
Germany,2022-11-09,35932654
Ghana,2022-11-09,170894
Greece,2022-11-09,5250288
Grenada,2022-11-09,19604
Guatemala,2022-11-09,1143697
Guinea,2022-11-09,38122
Guinea-Bissau,2022-11-09,8848
Guyana,2022-11-09,71453
Haiti,2022-11-09,33828
Holy See,2022-11-09,29
Honduras,2022-11-09,457196
Hungary,2022-11-09,2153564
Iceland,2022-11-09,206803
India,2022-11-09,44660293
Indonesia,2022-11-09,6537907
Iran,2022-11-09,7558690
Iraq,2022-11-09,2461857
Ireland,2022-11-09,1675723
Israel,2022-11-09,4693146
Italy,2022-11-09,23642011
Jamaica,2022-11-09,152306
Japan,2022-11-09,22902805
Jordan,2022-11-09,1746997
Kazakhstan,2022-11-09,1485203
Kenya,2022-11-09,339987
Kiribati,2022-11-09,3430
"Korea, North",2022-11-09,1
"Korea, South",2022-11-09,26037020
Kosovo,2022-11-09,272186
Kuwait,2022-11-09,662359
Kyrgyzstan,2022-11-09,206464
Laos,2022-11-09,216323
Latvia,2022-11-09,955943
Lebanon,2022-11-09,1219297
Lesotho,2022-11-09,34490
Liberia,2022-11-09,7998
Libya,2022-11-09,507060
Liechtenstein,2022-11-09,20741
Lithuania,2022-11-09,1270708
Luxembourg,2022-11-09,303571
MS Zaandam,2022-11-09,9
Madagascar,2022-11-09,66788
Malawi,2022-11-09,88099
Malaysia,2022-11-09,4937020
Maldives,2022-11-09,185454
Mali,2022-11-09,32741
Malta,2022-11-09,115532
Marshall Islands,2022-11-09,15389
Mauritania,2022-11-09,63407
Mauritius,2022-11-09,266489
Mexico,2022-11-09,7115535
Micronesia,2022-11-09,22203
Moldova,2022-11-09,594163
Monaco,2022-11-09,15057
Mongolia,2022-11-09,986599
Montenegro,2022-11-09,283192
Morocco,2022-11-09,1266231
Mozambique,2022-11-09,230475
Namibia,2022-11-09,169946
Nauru,2022-11-09,4611
Nepal,2022-11-09,1000766
Netherlands,2022-11-09,43379
Netherlands,2022-11-09,11467
Netherlands,2022-11-09,45489
Netherlands,2022-11-09,10931
Netherlands,2022-11-09,8525247
New Zealand,2022-11-09,6389
New Zealand,2022-11-09,85
New Zealand,2022-11-09,1872459
Nicaragua,2022-11-09,15203
Niger,2022-11-09,9430
Nigeria,2022-11-09,266192
North Macedonia,2022-11-09,344342
Norway,2022-11-09,1466164
Oman,2022-11-09,398775
Pakistan,2022-11-09,1574508
Palau,2022-11-09,5530
Panama,2022-11-09,991251
Papua New Guinea,2022-11-09,45691
Paraguay,2022-11-09,717980
Peru,2022-11-09,4165187
Philippines,2022-11-09,4012868
Poland,2022-11-09,6345188
Portugal,2022-11-09,5528365
Qatar,2022-11-09,472587
Romania,2022-11-09,3290564
Russia,2022-11-09,21172652
Rwanda,2022-11-09,132611
Saint Kitts and Nevis,2022-11-09,6549
Saint Lucia,2022-11-09,29654
Saint Vincent and the Grenadines,2022-11-09,9459
Samoa,2022-11-09,15949
San Marino,2022-11-09,21739
Sao Tome and Principe,2022-11-09,6275
Saudi Arabia,2022-11-09,824151
Senegal,2022-11-09,88817
Serbia,2022-11-09,2410954
Seychelles,2022-11-09,49380
Sierra Leone,2022-11-09,7754
Singapore,2022-11-09,2131554
Slovakia,2022-11-09,2645927
Slovenia,2022-11-09,1240194
Solomon Islands,2022-11-09,21544
Somalia,2022-11-09,27254
South Africa,2022-11-09,4031624
South Sudan,2022-11-09,18325
Spain,2022-11-09,13529643
Sri Lanka,2022-11-09,671354
Sudan,2022-11-09,63558
Summer Olympics 2020,2022-11-09,865
Suriname,2022-11-09,81228
Sweden,2022-11-09,2614997
Switzerland,2022-11-09,4276848
Syria,2022-11-09,57374
Taiwan*,2022-11-09,7953885
Tajikistan,2022-11-09,17786
Tanzania,2022-11-09,40054
Thailand,2022-11-09,4695207
Timor-Leste,2022-11-09,23312
Togo,2022-11-09,39314
Tonga,2022-11-09,16182
Trinidad and Tobago,2022-11-09,184949
Tunisia,2022-11-09,1146702
Turkey,2022-11-09,16919638
Tuvalu,2022-11-09,466
US,2022-11-09,97907217
Uganda,2022-11-09,169473
Ukraine,2022-11-09,5617906
United Arab Emirates,2022-11-09,1040133
United Kingdom,2022-11-09,3904
United Kingdom,2022-11-09,18428
United Kingdom,2022-11-09,7305
United Kingdom,2022-11-09,31096
United Kingdom,2022-11-09,0
United Kingdom,2022-11-09,1930
United Kingdom,2022-11-09,20121
United Kingdom,2022-11-09,32562
United Kingdom,2022-11-09,38008
United Kingdom,2022-11-09,62014
United Kingdom,2022-11-09,1403
United Kingdom,2022-11-09,4
United Kingdom,2022-11-09,2115
United Kingdom,2022-11-09,6431
United Kingdom,2022-11-09,23930037
Uruguay,2022-11-09,991219
Uzbekistan,2022-11-09,244878
Vanuatu,2022-11-09,11981
Venezuela,2022-11-09,546202
Vietnam,2022-11-09,11507124
West Bank and Gaza,2022-11-09,703036
Winter Olympics 2022,2022-11-09,535
Yemen,2022-11-09,11945
Zambia,2022-11-09,333685
Zimbabwe,2022-11-09,257893
Afghanistan,2022-11-10,204287
Albania,2022-11-10,333103
Algeria,2022-11-10,270917
Andorra,2022-11-10,46664
Angola,2022-11-10,103131
Antarctica,2022-11-10,11
Antigua and Barbuda,2022-11-10,9106
Argentina,2022-11-10,9720232
Armenia,2022-11-10,445397
Australia,2022-11-10,210609
Australia,2022-11-10,3581110
Australia,2022-11-10,99128
Australia,2022-11-10,1673798
Australia,2022-11-10,784599
Australia,2022-11-10,253950
Australia,2022-11-10,2674120
Australia,2022-11-10,1181640
Austria,2022-11-10,5481274
Azerbaijan,2022-11-10,823592
Bahamas,2022-11-10,37429
Bahrain,2022-11-10,692885
Bangladesh,2022-11-10,2036061
Barbados,2022-11-10,103424
Belarus,2022-11-10,994037
Belgium,2022-11-10,4622723
Belize,2022-11-10,68972
Benin,2022-11-10,27912
Bhutan,2022-11-10,62430
Bolivia,2022-11-10,1109730
Bosnia and Herzegovina,2022-11-10,400162
Botswana,2022-11-10,326344
Brazil,2022-11-10,34889576
Brunei,2022-11-10,244599
Bulgaria,2022-11-10,1282751
Burkina Faso,2022-11-10,21631
Burma,2022-11-10,632522
Burundi,2022-11-10,50574
Cabo Verde,2022-11-10,62646
Cambodia,2022-11-10,137996
Cameroon,2022-11-10,123993
Canada,2022-11-10,615359
Canada,2022-11-10,388497
Canada,2022-11-10,0
Canada,2022-11-10,13
Canada,2022-11-10,152072
Canada,2022-11-10,80715
Canada,2022-11-10,52802
Canada,2022-11-10,11511
Canada,2022-11-10,130534
Canada,2022-11-10,3531
Canada,2022-11-10,1523998
Canada,2022-11-10,53888
Canada,2022-11-10,1236286
Canada,2022-11-10,13
Canada,2022-11-10,146888
